date,qty sold (kgs),avg.price (rs./kg),year,month,month_num,rainfall
2018-10-23,48723.2,1194.44,2018,10,10,305.4
2018-10-24,208593.0,1218.9,2018,10,10,305.4
2018-10-26,122786.0,1203.64,2018,10,10,305.4
2018-10-27,53967.3,1184.15,2018,10,10,305.4
2018-10-29,186210.0,1192.97,2018,10,10,305.4
2018-10-30,67274.0,1200.9,2018,10,10,305.4
2018-10-31,63592.1,1230.28,2018,10,10,305.4
2018-11-01,67686.7,1215.34,2018,11,11,131.4
2018-11-02,63491.4,1209.12,2018,11,11,131.4
2018-11-03,138042.0,1247.73,2018,11,11,131.4
2018-11-05,51496.8,1250.87,2018,11,11,131.4
2018-11-07,94100.5,1290.79,2018,11,11,131.4
2018-11-08,34124.9,1264.19,2018,11,11,131.4
2018-11-09,164382.0,1243.94,2018,11,11,131.4
2018-11-10,84391.3,1246.96,2018,11,11,131.4
2018-11-12,36969.8,1236.44,2018,11,11,131.4
2018-11-13,164460.0,1278.51,2018,11,11,131.4
2018-11-14,56997.6,1345.11,2018,11,11,131.4
2018-11-15,53407.3,1389.01,2018,11,11,131.4
2018-11-16,66182.6,1333.2,2018,11,11,131.4
2018-11-17,111180.0,1331.57,2018,11,11,131.4
2018-11-19,176295.0,1347.7,2018,11,11,131.4
2018-11-20,57713.8,1308.7,2018,11,11,131.4
2018-11-21,160275.0,1314.13,2018,11,11,131.4
2018-11-22,44219.7,1279.28,2018,11,11,131.4
2018-11-23,154574.0,1287.05,2018,11,11,131.4
2018-11-24,75874.2,1301.71,2018,11,11,131.4
2018-11-26,33678.7,1336.48,2018,11,11,131.4
2018-11-27,161099.0,1333.73,2018,11,11,131.4
2018-11-28,82148.5,1352.82,2018,11,11,131.4
2018-11-29,87973.7,1375.62,2018,11,11,131.4
2018-11-30,65710.0,1347.93,2018,11,11,131.4
2018-12-01,103160.0,1320.33,2018,12,12,27.2
2018-12-03,177984.0,1307.13,2018,12,12,27.2
2018-12-04,42830.3,1284.38,2018,12,12,27.2
2018-12-05,172866.0,1303.55,2018,12,12,27.2
2018-12-06,36127.8,1293.32,2018,12,12,27.2
2018-12-07,123335.0,1324.13,2018,12,12,27.2
2018-12-08,73864.7,1350.04,2018,12,12,27.2
2018-12-10,67741.4,1322.62,2018,12,12,27.2
2018-12-11,172127.0,1317.5,2018,12,12,27.2
2018-12-12,78750.6,1314.39,2018,12,12,27.2
2018-12-13,98965.4,1346.88,2018,12,12,27.2
2018-12-14,57704.1,1326.59,2018,12,12,27.2
2018-12-15,76859.4,1312.04,2018,12,12,27.2
2018-12-17,29319.8,1305.64,2018,12,12,27.2
2018-12-17,92314.1,1334.1,2018,12,12,27.2
2018-12-18,29350.3,1297.49,2018,12,12,27.2
2018-12-18,78292.7,1316.12,2018,12,12,27.2
2018-12-19,53916.3,1275.27,2018,12,12,27.2
2018-12-19,91568.2,1307.78,2018,12,12,27.2
2018-12-20,33187.1,1295.24,2018,12,12,27.2
2018-12-20,83697.3,1308.65,2018,12,12,27.2
2018-12-21,35454.2,1326.7,2018,12,12,27.2
2018-12-21,37956.4,1336.45,2018,12,12,27.2
2018-12-22,35247.4,1351.92,2018,12,12,27.2
2018-12-24,70602.5,1307.24,2018,12,12,27.2
2018-12-26,101492.0,1332.6,2018,12,12,27.2
2018-12-27,20537.6,1307.57,2018,12,12,27.2
2018-12-28,105324.0,1314.95,2018,12,12,27.2
2018-12-29,15330.2,1281.0,2018,12,12,27.2
2018-12-31,114482.0,1312.17,2018,12,12,27.2
2019-01-01,48629.7,1325.5,2019,1,1,0.7
2019-01-02,34619.4,1326.29,2019,1,1,0.7
2019-01-03,120514.0,1328.97,2019,1,1,0.7
2019-01-04,44084.6,1345.53,2019,1,1,0.7
2019-01-05,61607.5,1387.97,2019,1,1,0.7
2019-01-07,62874.6,1403.98,2019,1,1,0.7
2019-01-08,71614.6,1393.26,2019,1,1,0.7
2019-01-09,106450.0,1439.86,2019,1,1,0.7
2019-01-10,35845.9,1391.92,2019,1,1,0.7
2019-01-11,137994.0,1420.85,2019,1,1,0.7
2019-01-14,146943.0,1475.96,2019,1,1,0.7
2019-01-16,63157.0,1486.43,2019,1,1,0.7
2019-01-17,41443.9,1500.01,2019,1,1,0.7
2019-01-18,116259.0,1526.63,2019,1,1,0.7
2019-01-19,80563.5,1544.04,2019,1,1,0.7
2019-01-21,113614.0,1549.89,2019,1,1,0.7
2019-01-22,72316.4,1511.17,2019,1,1,0.7
2019-01-23,78014.8,1471.44,2019,1,1,0.7
2019-01-24,158135.0,1522.9,2019,1,1,0.7
2019-01-25,21579.2,1471.02,2019,1,1,0.7
2019-01-28,143525.0,1463.61,2019,1,1,0.7
2019-01-29,25860.7,1449.01,2019,1,1,0.7
2019-01-30,134058.0,1476.25,2019,1,1,0.7
2019-01-31,87968.0,1492.91,2019,1,1,0.7
2019-02-01,39357.8,1448.29,2019,2,2,12.4
2019-02-02,112399.0,1496.76,2019,2,2,12.4
2019-02-04,87400.1,1479.47,2019,2,2,12.4
2019-02-05,63845.5,1452.06,2019,2,2,12.4
2019-02-06,64138.7,1460.21,2019,2,2,12.4
2019-02-07,74985.7,1447.09,2019,2,2,12.4
2019-02-08,147675.0,1418.15,2019,2,2,12.4
2019-02-09,35461.6,1383.31,2019,2,2,12.4
2019-02-11,125244.0,1331.25,2019,2,2,12.4
2019-02-12,29041.3,1344.35,2019,2,2,12.4
2019-02-13,84533.5,1414.46,2019,2,2,12.4
2019-02-14,53856.2,1445.05,2019,2,2,12.4
2019-02-15,35523.8,1434.17,2019,2,2,12.4
2019-02-16,91106.7,1426.72,2019,2,2,12.4
2019-02-18,63748.4,1393.82,2019,2,2,12.4
2019-02-19,62959.1,1408.92,2019,2,2,12.4
2019-02-20,52304.6,1382.45,2019,2,2,12.4
2019-02-21,82490.8,1390.59,2019,2,2,12.4
2019-02-22,114424.0,1433.37,2019,2,2,12.4
2019-02-23,25157.6,1371.37,2019,2,2,12.4
2019-02-25,110451.0,1407.7,2019,2,2,12.4
2019-02-26,10782.1,1396.12,2019,2,2,12.4
2019-02-27,125740.0,1397.69,2019,2,2,12.4
2019-02-28,80581.2,1399.05,2019,2,2,12.4
2019-03-01,55038.4,1383.21,2019,3,3,13.9
2019-03-02,104774.0,1404.28,2019,3,3,13.9
2019-03-04,63028.7,1414.18,2019,3,3,13.9
2019-03-05,44611.5,1450.43,2019,3,3,13.9
2019-03-06,60631.6,1424.95,2019,3,3,13.9
2019-03-07,69006.3,1433.84,2019,3,3,13.9
2019-03-08,100622.0,1447.88,2019,3,3,13.9
2019-03-09,34468.4,1417.66,2019,3,3,13.9
2019-03-11,109507.0,1409.56,2019,3,3,13.9
2019-03-12,20945.4,1402.1,2019,3,3,13.9
2019-03-13,115245.0,1423.25,2019,3,3,13.9
2019-03-14,71185.7,1427.54,2019,3,3,13.9
2019-03-15,32631.9,1422.05,2019,3,3,13.9
2019-03-16,93789.7,1437.5,2019,3,3,13.9
2019-03-18,39426.9,1471.23,2019,3,3,13.9
2019-03-19,70598.8,1493.15,2019,3,3,13.9
2019-03-20,45848.1,1463.71,2019,3,3,13.9
2019-03-21,74637.7,1486.66,2019,3,3,13.9
2019-03-22,95239.1,1526.16,2019,3,3,13.9
2019-03-23,19299.4,1491.75,2019,3,3,13.9
2019-03-25,81775.7,1521.7,2019,3,3,13.9
2019-03-26,17597.9,1531.17,2019,3,3,13.9
2019-03-27,110162.0,1568.07,2019,3,3,13.9
2019-03-28,52086.4,1600.01,2019,3,3,13.9
2019-03-29,27659.3,1595.35,2019,3,3,13.9
2019-03-30,78599.7,1642.52,2019,3,3,13.9
2019-04-01,55841.1,1692.03,2019,4,4,93.5
2019-04-02,65095.1,1719.55,2019,4,4,93.5
2019-04-03,51068.5,1642.48,2019,4,4,93.5
2019-04-04,91576.3,1619.34,2019,4,4,93.5
2019-04-05,99964.7,1663.98,2019,4,4,93.5
2019-04-06,17889.5,1641.38,2019,4,4,93.5
2019-04-08,82514.7,1629.91,2019,4,4,93.5
2019-04-10,87427.4,1625.87,2019,4,4,93.5
2019-04-11,50014.2,1657.14,2019,4,4,93.5
2019-04-12,19544.2,1622.74,2019,4,4,93.5
2019-04-13,52976.9,1711.78,2019,4,4,93.5
2019-04-16,34254.5,1760.12,2019,4,4,93.5
2019-04-17,39003.5,1786.66,2019,4,4,93.5
2019-04-22,68091.8,1752.54,2019,4,4,93.5
2019-04-24,15214.3,1811.54,2019,4,4,93.5
2019-04-24,44749.4,1840.57,2019,4,4,93.5
2019-04-25,6827.4,1924.7,2019,4,4,93.5
2019-04-25,27018.6,1890.21,2019,4,4,93.5
2019-04-26,46168.4,2124.51,2019,4,4,93.5
2019-04-26,27030.4,2154.01,2019,4,4,93.5
2019-04-27,22724.8,2130.5,2019,4,4,93.5
2019-04-27,35621.9,2186.69,2019,4,4,93.5
2019-04-29,36239.6,2294.63,2019,4,4,93.5
2019-04-29,32426.3,2347.08,2019,4,4,93.5
2019-04-30,32107.5,2331.75,2019,4,4,93.5
2019-04-30,30157.7,2357.6,2019,4,4,93.5
2019-05-01,8559.6,2377.21,2019,5,5,62.1
2019-05-01,46803.0,2467.23,2019,5,5,62.1
2019-05-02,31470.5,2314.31,2019,5,5,62.1
2019-05-03,40505.3,2467.46,2019,5,5,62.1
2019-05-03,58335.6,2439.91,2019,5,5,62.1
2019-05-04,15116.3,2483.31,2019,5,5,62.1
2019-05-04,30518.8,2443.27,2019,5,5,62.1
2019-05-06,23384.3,2613.87,2019,5,5,62.1
2019-05-06,25863.9,2658.66,2019,5,5,62.1
2019-05-07,28641.1,2633.84,2019,5,5,62.1
2019-05-07,21161.1,2616.41,2019,5,5,62.1
2019-05-08,7686.0,2635.69,2019,5,5,62.1
2019-05-08,42807.4,2682.64,2019,5,5,62.1
2019-05-09,10759.2,2539.79,2019,5,5,62.1
2019-05-09,34388.7,2556.97,2019,5,5,62.1
2019-05-10,51096.5,2568.06,2019,5,5,62.1
2019-05-10,40722.8,2570.83,2019,5,5,62.1
2019-05-11,28915.0,2450.86,2019,5,5,62.1
2019-05-11,23367.7,2504.39,2019,5,5,62.1
2019-05-13,26888.4,2308.78,2019,5,5,62.1
2019-05-13,26887.8,2255.25,2019,5,5,62.1
2019-05-14,31760.6,2324.83,2019,5,5,62.1
2019-05-14,20009.4,2272.16,2019,5,5,62.1
2019-05-15,5582.9,2269.5,2019,5,5,62.1
2019-05-15,44224.9,2408.0,2019,5,5,62.1
2019-05-16,21611.6,2459.47,2019,5,5,62.1
2019-05-17,27799.6,2422.74,2019,5,5,62.1
2019-05-17,24798.7,2499.69,2019,5,5,62.1
2019-05-18,22375.5,2412.26,2019,5,5,62.1
2019-05-20,21539.7,2410.6,2019,5,5,62.1
2019-05-20,15541.1,2431.86,2019,5,5,62.1
2019-05-21,22046.3,2346.25,2019,5,5,62.1
2019-05-21,26730.0,2385.43,2019,5,5,62.1
2019-05-22,3723.2,2244.75,2019,5,5,62.1
2019-05-22,27262.0,2355.6,2019,5,5,62.1
2019-05-23,3998.0,2269.85,2019,5,5,62.1
2019-05-23,15660.1,2374.46,2019,5,5,62.1
2019-05-24,25699.0,2373.27,2019,5,5,62.1
2019-05-24,21573.8,2357.89,2019,5,5,62.1
2019-05-25,16746.4,2331.2,2019,5,5,62.1
2019-05-25,20813.8,2270.01,2019,5,5,62.1
2019-05-27,10934.1,2352.6,2019,5,5,62.1
2019-05-28,23363.4,2410.54,2019,5,5,62.1
2019-05-28,23987.8,2354.31,2019,5,5,62.1
2019-05-29,30224.4,2423.71,2019,5,5,62.1
2019-05-29,5938.3,2331.89,2019,5,5,62.1
2019-05-30,16014.7,2423.89,2019,5,5,62.1
2019-05-31,37118.9,2423.66,2019,5,5,62.1
2019-05-31,18527.4,2474.75,2019,5,5,62.1
2019-06-03,13457.9,2486.53,2019,6,6,359.0
2019-06-03,22809.3,2492.14,2019,6,6,359.0
2019-06-04,17978.4,2582.15,2019,6,6,359.0
2019-06-04,16435.9,2577.27,2019,6,6,359.0
2019-06-06,17670.7,2547.43,2019,6,6,359.0
2019-06-07,4987.2,2448.46,2019,6,6,359.0
2019-06-07,23992.3,2525.81,2019,6,6,359.0
2019-06-08,17360.3,2591.9,2019,6,6,359.0
2019-06-08,24871.7,2564.92,2019,6,6,359.0
2019-06-10,15976.1,2528.45,2019,6,6,359.0
2019-06-12,33538.9,2581.03,2019,6,6,359.0
2019-06-12,29661.6,2581.76,2019,6,6,359.0
2019-06-13,31184.2,2629.31,2019,6,6,359.0
2019-06-13,5901.0,2595.33,2019,6,6,359.0
2019-06-14,14720.9,2679.81,2019,6,6,359.0
2019-06-15,17303.2,2801.75,2019,6,6,359.0
2019-06-15,29571.3,2813.45,2019,6,6,359.0
2019-06-18,11066.8,3087.87,2019,6,6,359.0
2019-06-18,26108.5,3180.81,2019,6,6,359.0
2019-06-19,19933.8,3170.01,2019,6,6,359.0
2019-06-19,29054.8,3113.37,2019,6,6,359.0
2019-06-20,13951.2,3244.84,2019,6,6,359.0
2019-06-21,24108.2,3156.44,2019,6,6,359.0
2019-06-22,27186.8,3067.03,2019,6,6,359.0
2019-06-22,15857.5,3154.47,2019,6,6,359.0
2019-06-24,15059.3,2941.88,2019,6,6,359.0
2019-06-26,37254.4,3058.44,2019,6,6,359.0
2019-06-26,20484.4,3099.7,2019,6,6,359.0
2019-06-27,5788.8,3015.97,2019,6,6,359.0
2019-06-27,39729.3,3150.04,2019,6,6,359.0
2019-06-28,22315.9,3074.05,2019,6,6,359.0
2019-06-29,34516.3,3301.23,2019,6,6,359.0
2019-06-29,13798.9,3110.01,2019,6,6,359.0
2019-07-02,17742.3,3231.43,2019,7,7,574.3
2019-07-02,22744.1,3373.51,2019,7,7,574.3
2019-07-03,19950.4,3160.86,2019,7,7,574.3
2019-07-03,16188.1,3135.41,2019,7,7,574.3
2019-07-04,16477.3,3259.72,2019,7,7,574.3
2019-07-05,18176.6,3214.3,2019,7,7,574.3
2019-07-06,35098.3,3190.69,2019,7,7,574.3
2019-07-06,5955.4,3173.75,2019,7,7,574.3
2019-07-08,17163.2,3138.03,2019,7,7,574.3
2019-07-08,14718.0,3078.6,2019,7,7,574.3
2019-07-10,22380.7,3071.93,2019,7,7,574.3
2019-07-10,21730.9,3121.83,2019,7,7,574.3
2019-07-11,18282.9,3246.74,2019,7,7,574.3
2019-07-12,13100.3,3246.66,2019,7,7,574.3
2019-07-13,24045.0,3503.96,2019,7,7,574.3
2019-07-13,5700.3,3430.4,2019,7,7,574.3
2019-07-15,13614.2,3372.75,2019,7,7,574.3
2019-07-16,25901.3,3688.89,2019,7,7,574.3
2019-07-16,11648.8,3572.76,2019,7,7,574.3
2019-07-17,16795.0,3574.22,2019,7,7,574.3
2019-07-17,18276.3,3683.94,2019,7,7,574.3
2019-07-18,16755.7,3832.67,2019,7,7,574.3
2019-07-19,14241.9,3713.74,2019,7,7,574.3
2019-07-20,30433.1,3683.91,2019,7,7,574.3
2019-07-22,4353.3,3535.08,2019,7,7,574.3
2019-07-22,14270.3,3637.45,2019,7,7,574.3
2019-07-24,20178.0,3499.79,2019,7,7,574.3
2019-07-24,16497.3,3586.82,2019,7,7,574.3
2019-07-25,20573.7,3655.35,2019,7,7,574.3
2019-07-26,11861.9,3682.8,2019,7,7,574.3
2019-07-27,30866.6,3808.0,2019,7,7,574.3
2019-07-27,9246.6,3772.61,2019,7,7,574.3
2019-07-29,15104.3,3626.48,2019,7,7,574.3
2019-07-30,12586.3,3825.19,2019,7,7,574.3
2019-07-30,25906.4,3991.19,2019,7,7,574.3
2019-07-31,17225.1,3921.54,2019,7,7,574.3
2019-07-31,20893.9,4036.91,2019,7,7,574.3
2019-08-01,23234.7,4250.75,2019,8,8,950.5
2019-08-02,4051.7,4454.76,2019,8,8,950.5
2019-08-02,14143.6,4453.79,2019,8,8,950.5
2019-08-03,8741.2,4733.19,2019,8,8,950.5
2019-08-03,26142.5,4655.15,2019,8,8,950.5
2019-08-05,29604.8,4319.76,2019,8,8,950.5
2019-08-05,11581.8,4552.25,2019,8,8,950.5
2019-08-06,16920.4,4273.43,2019,8,8,950.5
2019-08-06,17182.0,4344.58,2019,8,8,950.5
2019-08-07,17613.2,3869.15,2019,8,8,950.5
2019-08-07,27910.1,3764.28,2019,8,8,950.5
2019-08-08,36062.6,3744.78,2019,8,8,950.5
2019-08-09,20315.2,3739.05,2019,8,8,950.5
2019-08-10,32537.1,4057.28,2019,8,8,950.5
2019-08-10,10451.6,4015.46,2019,8,8,950.5
2019-08-13,6277.3,3726.88,2019,8,8,950.5
2019-08-13,22686.6,3940.18,2019,8,8,950.5
2019-08-14,12619.2,3921.5,2019,8,8,950.5
2019-08-14,15871.6,3724.78,2019,8,8,950.5
2019-08-16,18108.9,3161.63,2019,8,8,950.5
2019-08-16,19643.4,3285.12,2019,8,8,950.5
2019-08-17,27641.8,3059.5,2019,8,8,950.5
2019-08-19,10765.2,2491.68,2019,8,8,950.5
2019-08-19,30168.6,2622.52,2019,8,8,950.5
2019-08-20,47431.4,2318.42,2019,8,8,950.5
2019-08-20,32330.0,2400.23,2019,8,8,950.5
2019-08-21,12343.1,2590.93,2019,8,8,950.5
2019-08-21,26496.7,2803.19,2019,8,8,950.5
2019-08-22,13371.6,3034.97,2019,8,8,950.5
2019-08-22,10493.3,3059.78,2019,8,8,950.5
2019-08-23,16432.3,2659.59,2019,8,8,950.5
2019-08-23,27136.2,2588.36,2019,8,8,950.5
2019-08-24,30410.9,2659.76,2019,8,8,950.5
2019-08-24,11923.6,2618.12,2019,8,8,950.5
2019-08-26,29849.9,2675.77,2019,8,8,950.5
2019-08-27,34077.2,2777.17,2019,8,8,950.5
2019-08-27,23116.0,2716.66,2019,8,8,950.5
2019-08-28,7640.5,2963.64,2019,8,8,950.5
2019-08-28,26771.3,2921.27,2019,8,8,950.5
2019-08-29,25306.8,3034.43,2019,8,8,950.5
2019-08-29,19521.8,3026.8,2019,8,8,950.5
2019-08-30,33260.1,2873.47,2019,8,8,950.5
2019-08-30,23231.4,2841.37,2019,8,8,950.5
2019-08-31,15940.6,2642.26,2019,8,8,950.5
2019-08-31,38790.3,2751.5,2019,8,8,950.5
2019-09-02,35747.9,2679.01,2019,9,9,950.5
2019-09-02,12393.7,2638.11,2019,9,9,950.5
2019-09-03,23351.7,2805.31,2019,9,9,950.5
2019-09-03,20200.0,2765.12,2019,9,9,950.5
2019-09-04,32838.4,2832.17,2019,9,9,950.5
2019-09-04,19204.4,2729.46,2019,9,9,950.5
2019-09-05,18376.2,2919.03,2019,9,9,950.5
2019-09-05,24217.4,2926.59,2019,9,9,950.5
2019-09-06,33888.5,2956.46,2019,9,9,950.5
2019-09-06,27127.8,2963.47,2019,9,9,950.5
2019-09-07,40924.4,3077.84,2019,9,9,950.5
2019-09-07,10392.3,2975.03,2019,9,9,950.5
2019-09-09,13748.9,3015.7,2019,9,9,950.5
2019-09-09,42499.9,2967.4,2019,9,9,950.5
2019-09-10,40976.6,2989.96,2019,9,9,950.5
2019-09-10,43643.1,3010.36,2019,9,9,950.5
2019-09-12,13127.1,2953.34,2019,9,9,950.5
2019-09-12,38476.0,3055.56,2019,9,9,950.5
2019-09-13,31074.6,3143.6,2019,9,9,950.5
2019-09-13,28022.7,3169.27,2019,9,9,950.5
2019-09-14,30432.9,3147.56,2019,9,9,950.5
2019-09-14,25086.6,3249.68,2019,9,9,950.5
2019-09-16,8597.2,3377.93,2019,9,9,950.5
2019-09-16,47038.9,3335.4,2019,9,9,950.5
2019-09-17,18488.6,3403.29,2019,9,9,950.5
2019-09-17,41743.9,3417.62,2019,9,9,950.5
2019-09-18,37839.5,3338.65,2019,9,9,950.5
2019-09-18,50133.1,3395.8,2019,9,9,950.5
2019-09-19,19119.2,3302.73,2019,9,9,950.5
2019-09-19,44842.3,3327.08,2019,9,9,950.5
2019-09-20,35410.0,3191.22,2019,9,9,950.5
2019-09-20,31123.9,3228.6,2019,9,9,950.5
2019-09-21,40899.5,3059.69,2019,9,9,950.5
2019-09-21,27212.6,3118.58,2019,9,9,950.5
2019-09-23,53206.1,3034.74,2019,9,9,950.5
2019-09-23,14643.0,3023.75,2019,9,9,950.5
2019-09-24,46393.7,2761.39,2019,9,9,950.5
2019-09-24,16994.3,2823.26,2019,9,9,950.5
2019-09-25,49780.4,2912.64,2019,9,9,950.5
2019-09-25,42916.2,2805.47,2019,9,9,950.5
2019-09-26,12326.0,2886.82,2019,9,9,950.5
2019-09-26,44553.6,2901.83,2019,9,9,950.5
2019-09-27,32539.7,3064.0,2019,9,9,950.5
2019-09-27,21466.0,3091.26,2019,9,9,950.5
2019-09-28,38810.5,2969.23,2019,9,9,950.5
2019-09-28,29999.9,2946.81,2019,9,9,950.5
2019-09-30,51432.9,2856.57,2019,9,9,950.5
2019-09-30,13658.0,2767.46,2019,9,9,950.5
2019-10-01,48168.1,2833.9,2019,10,10,471.4
2019-10-01,16705.3,2816.86,2019,10,10,471.4
2019-10-03,40175.4,2898.83,2019,10,10,471.4
2019-10-03,39782.0,2918.89,2019,10,10,471.4
2019-10-04,45864.3,2934.17,2019,10,10,471.4
2019-10-04,13171.3,2937.19,2019,10,10,471.4
2019-10-05,24411.0,2943.65,2019,10,10,471.4
2019-10-05,31756.6,2962.06,2019,10,10,471.4
2019-10-07,18938.5,2940.78,2019,10,10,471.4
2019-10-07,36200.2,2928.68,2019,10,10,471.4
2019-10-09,10482.0,2840.77,2019,10,10,471.4
2019-10-09,52770.2,2951.28,2019,10,10,471.4
2019-10-10,11629.1,2843.92,2019,10,10,471.4
2019-10-10,51569.8,2859.47,2019,10,10,471.4
2019-10-11,53047.3,2871.92,2019,10,10,471.4
2019-10-11,64209.4,2836.16,2019,10,10,471.4
2019-10-12,54141.5,2824.38,2019,10,10,471.4
2019-10-12,12137.3,2784.13,2019,10,10,471.4
2019-10-14,43438.4,2663.46,2019,10,10,471.4
2019-10-14,40931.6,2718.89,2019,10,10,471.4
2019-10-15,32180.8,2534.33,2019,10,10,471.4
2019-10-15,39760.5,2568.33,2019,10,10,471.4
2019-10-16,52638.7,2569.38,2019,10,10,471.4
2019-10-16,7189.8,2446.59,2019,10,10,471.4
2019-10-17,14355.5,2488.46,2019,10,10,471.4
2019-10-17,59204.3,2516.77,2019,10,10,471.4
2019-10-18,46269.3,2390.13,2019,10,10,471.4
2019-10-18,46555.7,2396.25,2019,10,10,471.4
2019-10-19,8309.9,2386.92,2019,10,10,471.4
2019-10-19,57513.5,2328.85,2019,10,10,471.4
2019-10-21,11717.2,2293.83,2019,10,10,471.4
2019-10-21,30220.8,2221.19,2019,10,10,471.4
2019-10-22,21538.4,2272.61,2019,10,10,471.4
2019-10-22,29693.5,2241.13,2019,10,10,471.4
2019-10-23,4336.6,2207.84,2019,10,10,471.4
2019-10-23,44004.1,2320.75,2019,10,10,471.4
2019-10-24,7503.2,2345.73,2019,10,10,471.4
2019-10-24,45398.1,2411.91,2019,10,10,471.4
2019-10-25,32225.4,2506.52,2019,10,10,471.4
2019-10-25,29510.1,2487.72,2019,10,10,471.4
2019-10-26,28624.6,2434.15,2019,10,10,471.4
2019-10-28,14305.6,2495.89,2019,10,10,471.4
2019-10-28,7434.1,2561.72,2019,10,10,471.4
2019-10-29,15562.1,2434.8,2019,10,10,471.4
2019-10-29,17645.2,2490.95,2019,10,10,471.4
2019-10-30,4521.1,2367.57,2019,10,10,471.4
2019-10-30,26409.9,2465.79,2019,10,10,471.4
2019-10-31,13970.6,2380.48,2019,10,10,471.4
2019-10-31,41491.1,2376.84,2019,10,10,471.4
2019-11-01,34333.6,2461.81,2019,11,11,119.2
2019-11-01,36490.9,2428.07,2019,11,11,119.2
2019-11-02,8302.9,2413.77,2019,11,11,119.2
2019-11-02,32507.9,2535.89,2019,11,11,119.2
2019-11-04,16845.5,2694.27,2019,11,11,119.2
2019-11-04,21898.5,2672.14,2019,11,11,119.2
2019-11-05,26035.0,2676.4,2019,11,11,119.2
2019-11-05,31033.9,2649.43,2019,11,11,119.2
2019-11-06,51180.3,2728.39,2019,11,11,119.2
2019-11-06,6015.8,2700.13,2019,11,11,119.2
2019-11-07,38384.3,2675.28,2019,11,11,119.2
2019-11-07,14481.1,2707.3,2019,11,11,119.2
2019-11-08,50778.2,2571.78,2019,11,11,119.2
2019-11-08,50893.3,2634.62,2019,11,11,119.2
2019-11-09,51778.7,2571.5,2019,11,11,119.2
2019-11-09,4401.1,2494.46,2019,11,11,119.2
2019-11-11,35705.7,2714.82,2019,11,11,119.2
2019-11-11,22181.0,2728.58,2019,11,11,119.2
2019-11-12,28427.2,2695.52,2019,11,11,119.2
2019-11-12,32787.2,2678.42,2019,11,11,119.2
2019-11-13,56296.1,2716.64,2019,11,11,119.2
2019-11-13,7285.6,2692.98,2019,11,11,119.2
2019-11-14,27175.2,2722.8,2019,11,11,119.2
2019-11-14,55237.1,2741.73,2019,11,11,119.2
2019-11-15,53673.3,2769.25,2019,11,11,119.2
2019-11-15,51637.0,2809.07,2019,11,11,119.2
2019-11-16,11117.3,2837.82,2019,11,11,119.2
2019-11-16,56588.6,2894.16,2019,11,11,119.2
2019-11-18,49280.2,2911.1,2019,11,11,119.2
2019-11-18,33191.5,3001.29,2019,11,11,119.2
2019-11-19,56132.4,2960.4,2019,11,11,119.2
2019-11-19,51320.4,2932.04,2019,11,11,119.2
2019-11-20,18299.9,2923.23,2019,11,11,119.2
2019-11-20,75012.6,2936.86,2019,11,11,119.2
2019-11-21,28742.5,2821.62,2019,11,11,119.2
2019-11-21,64438.1,2813.49,2019,11,11,119.2
2019-11-22,65529.7,2874.74,2019,11,11,119.2
2019-11-22,64523.6,2846.15,2019,11,11,119.2
2019-11-23,9118.4,2886.13,2019,11,11,119.2
2019-11-23,61514.9,2889.72,2019,11,11,119.2
2019-11-25,57463.2,2930.5,2019,11,11,119.2
2019-11-25,51185.7,2931.25,2019,11,11,119.2
2019-11-26,46759.9,2928.84,2019,11,11,119.2
2019-11-26,32495.0,2914.93,2019,11,11,119.2
2019-11-27,74470.6,2926.56,2019,11,11,119.2
2019-11-27,11540.9,2886.62,2019,11,11,119.2
2019-11-28,20845.1,2901.56,2019,11,11,119.2
2019-11-28,66082.3,2923.89,2019,11,11,119.2
2019-11-29,72286.7,2877.54,2019,11,11,119.2
2019-11-29,65840.0,2901.17,2019,11,11,119.2
2019-11-30,71190.0,2894.52,2019,11,11,119.2
2019-11-30,19517.7,2848.43,2019,11,11,119.2
2019-12-02,41729.9,2849.71,2019,12,12,36.2
2019-12-02,56672.4,2857.17,2019,12,12,36.2
2019-12-03,35208.5,2829.37,2019,12,12,36.2
2019-12-03,60844.2,2799.94,2019,12,12,36.2
2019-12-04,77780.7,2815.98,2019,12,12,36.2
2019-12-04,14518.1,2758.42,2019,12,12,36.2
2019-12-05,64395.7,2834.62,2019,12,12,36.2
2019-12-05,13258.0,2796.47,2019,12,12,36.2
2019-12-06,44783.7,2896.7,2019,12,12,36.2
2019-12-06,56867.2,2923.74,2019,12,12,36.2
2019-12-07,59639.3,2887.01,2019,12,12,36.2
2019-12-07,9757.0,2852.08,2019,12,12,36.2
2019-12-09,36536.8,2980.32,2019,12,12,36.2
2019-12-09,58049.4,2971.4,2019,12,12,36.2
2019-12-10,52899.4,2941.44,2019,12,12,36.2
2019-12-10,27655.3,2950.99,2019,12,12,36.2
2019-12-11,68441.6,2964.58,2019,12,12,36.2
2019-12-11,12463.2,2921.67,2019,12,12,36.2
2019-12-12,73388.1,2935.18,2019,12,12,36.2
2019-12-12,30144.3,2922.62,2019,12,12,36.2
2019-12-13,60254.8,2957.6,2019,12,12,36.2
2019-12-13,63241.8,2929.11,2019,12,12,36.2
2019-12-14,20928.2,2944.82,2019,12,12,36.2
